id,title,artist,artist_ids,album,popularity,duration_ms,genres,bpm,energy,valence,danceability,loudness,bpm_estimated,language,spotify_url
4pIYTpm1LNSb3ZndK2LTRx,BAWAL,"DhiruMonchik, ShravanBeats",6jK5hrFNtKCCvaPES7QPqQ|1m4qUltH2yScfIkgFbuZ2J,BAWAL,50,148538,,106,0.78,0.21,0.36,-12.1,True,english,https://open.spotify.com/track/4pIYTpm1LNSb3ZndK2LTRx
0aVqBg033jaSDiK9K0OQuw,BEAST,"JP47, Mad Mix",12ZFBwOMiEaUTRYUYfOUBw|55fozRiVCKuoMqSkxa6nxv,BEAST,50,134400,,138,0.8,0.29,0.36,-13.3,True,english,https://open.spotify.com/track/0aVqBg033jaSDiK9K0OQuw
0JzazrsjBjKT9iyACOXwnP,BEAST MODE,Heronwater,6694OnEnGJ9QPSS9q7Bu33,BEAST MODE,50,130751,,110,0.52,0.84,0.49,-12.6,True,english,https://open.spotify.com/track/0JzazrsjBjKT9iyACOXwnP
5cNIKVHSM2gtOLjyEm6ze0,BEAST MODE,"MAKAVELI COMPILATIONS, MAKAVELI MOTIVATION",2SxaiFqmcaFosYgXReMO4M|1mb1jSIxkVsOh94YMNGMmF,BEAST MODE,50,232478,,157,0.55,0.49,0.43,-7.6,True,english,https://open.spotify.com/track/5cNIKVHSM2gtOLjyEm6ze0
6qH03kg96SuUkTxdRcSMhs,BEAST MODE,MAKAVELI MOTIVATION,1mb1jSIxkVsOh94YMNGMmF,CONQUER.,50,272758,,98,0.56,0.81,0.87,-7.5,True,english,https://open.spotify.com/track/6qH03kg96SuUkTxdRcSMhs
48WUkQ5IH36XaRBXjARrwn,BEAST MODE,NXKXNXPLAYA,5ZoDOji1ndXijrWNTX9vCQ,BEAST MODE,50,140484,,148,0.66,0.42,0.35,-11.4,True,english,https://open.spotify.com/track/48WUkQ5IH36XaRBXjARrwn
6MPGwPHEhVt4CwSP7gFCq9,BEAST MODE,"Cruzzi, WEST DUBAI",0jeYkqwckGJoHQhhXwgzk3|0ThxHJx0ElqLD8h2Compyq,VISIÓN TÚNEL,50,157799,,153,0.57,0.72,0.7,-7.6,True,english,https://open.spotify.com/track/6MPGwPHEhVt4CwSP7gFCq9
0YIhJQU8P5i8tvUpojYium,BEAST MODE,"L19U1D, OokiiBoy",6eIJYF4G64wbLdUXpxCKd2|2VF6oqmcDlNZGU521IO8do,BEAST MODE,50,138842,,113,0.78,0.73,0.73,-13.4,True,english,https://open.spotify.com/track/0YIhJQU8P5i8tvUpojYium
7K8M4IgUhYeUmMrNtK43gf,BEAST MODE,"Hyce, Timi Martins",1KQuzZH1ix85vt0n3iiRTA|0eQrfPUjzTCTeDfZ7dca4I,BEAST MODE,50,182752,,155,0.58,0.45,0.66,-14.2,True,english,https://open.spotify.com/track/7K8M4IgUhYeUmMrNtK43gf
560oi5w8GJqCpYums7Y3Lz,BEAST MODE - GYM HARDSTYLE,"TOTZ, ZYZZ HARDSTYLE, Anime Lifestyle",3raDCuZ1EuUpmjKUm8qa1Q|1MToCKholpDbeLDwDYtkyb|5CvDROubag3w5dW8WM6Ayy,BEAST MODE - GYM HARDSTYLE,50,117631,,165,0.54,0.33,0.59,-12.7,True,english,https://open.spotify.com/track/560oi5w8GJqCpYums7Y3Lz
11VJWIeDdmfzRFMDWS7EBG,BEAST MODE PR FUNK,LXRD EGOISTA,5JtqySd5P0rQkyiP1VJNY4,BEAST MODE PR FUNK,50,120000,,130,0.78,0.37,0.37,-14.6,True,english,https://open.spotify.com/track/11VJWIeDdmfzRFMDWS7EBG
5nL1WasY8PJ29Xaf15Jaek,BET,Gulab Sidhu,0OytfiwNkc1KzXE4ImyjgW,BET,50,232583,,120,0.7,0.8,0.38,-10.1,True,hindi,https://open.spotify.com/track/5nL1WasY8PJ29Xaf15Jaek
0AXVRCzMIWvCh96svOTmvn,BLACK MAGIC,"Big Ghuman, Sultaan",6L3F8cdWcweEu2d1kfggbH|7frYUe4C7A42uZqCzD34Y4,BEAST MODE,50,156325,,95,0.54,0.45,0.62,-12.2,True,english,https://open.spotify.com/track/0AXVRCzMIWvCh96svOTmvn
4jFyRcpJUhavp2YKAn8jpN,BLADETEKK - Super Slowed,"angelhard, TRVXER",4dPALmwr3jCS0XwH2KpeJK|0OTjk4QUX6zTvaZy6XOooY,BLADETEKK,50,101807,,156,0.46,0.63,0.56,-14.1,True,english,https://open.spotify.com/track/4jFyRcpJUhavp2YKAn8jpN
1ipBvcIGx98aNgmAkLUWbl,BOOM,dreusss,3C9fxIWLKhFckOpz7gNdsx,BOOM,50,133720,,159,0.82,0.33,0.49,-11.5,True,english,https://open.spotify.com/track/1ipBvcIGx98aNgmAkLUWbl
5ed0uj4ZATQsbhWncFaySt,BREGA DO SANS,"SEKIMANE, DJ K3YVE",1yevH7mkPMXeSTnA9SwHvq|08k0c8ScCWNoSQUiyidDK7,BREGA DO SANS,50,103062,,167,0.4,0.29,0.42,-14.9,True,english,https://open.spotify.com/track/5ed0uj4ZATQsbhWncFaySt
0nvWjiyMLhgcVlm1ewRG0o,BUTTERFLY,Jungle Jonsson,6DuzYGNQcx6sJNgi36tr7Z,BUTTERFLY,50,124137,,147,0.55,0.83,0.72,-11.2,True,english,https://open.spotify.com/track/0nvWjiyMLhgcVlm1ewRG0o
6qi1wEVjs2CwceEfQbRkJl,Baazi Meri - Hindi Workout,Minns,109bXkunJD3qI4zj90x99F,Hindi Workout Mix 2026,50,225000,,111,0.58,0.57,0.4,-10.1,True,hindi,https://open.spotify.com/track/6qi1wEVjs2CwceEfQbRkJl
2kRpOyXpKI6PQhdn9i4JRx,Baazigar O Baazigar - Lo - Fi Remix,"Kumar Sanu, Alka Yagnik, Mann Taneja",4K6blSRoklNdpw4mzLxwfn|3gBKY0y3dFFVRqicLnVZYz|4nrzV0KNK93wplq40UzfkW,Workout with Bollywood,50,264437,,106,0.55,0.63,0.31,-14.8,True,hindi,https://open.spotify.com/track/2kRpOyXpKI6PQhdn9i4JRx
7Kzn3KsDTXucEcujpdsYh5,"Babaji Ki Booti (From ""Go Goa Gone"") - 113 BPM",Sachin-Jigar,1mBydYMVBECdDmMfE2sEUO,Workout Bollywood Style: 60 Mins Non Stop Mix,50,99986,,118,0.66,0.25,0.58,-8.7,True,hindi,https://open.spotify.com/track/7Kzn3KsDTXucEcujpdsYh5
0svHCDAQ4PxQ7gXEVDmKk3,Babli,Young Galib,7oSaiYIWj9u22z7afFZc5o,Babli,50,204000,,109,0.47,0.58,0.32,-8.4,True,english,https://open.spotify.com/track/0svHCDAQ4PxQ7gXEVDmKk3
3EYX1jP2PgXrGvgUOP7afw,"Baby John - Beast Mode - From ""Baby John""","Thaman S, Raja Kumari, Adviteeya Vojjala, Ritesh G Rao",2FgHPfRprDaylrSRVf1UlN|5cBFMoMgcAt03YL2r0tS25|09J325BgRreHJKVVVAECLx|2n2CcYTvgrHcpKGDHtelgz,Bollywood Rage Mode,50,257475,,91,0.82,0.7,0.35,-5.4,True,hindi,https://open.spotify.com/track/3EYX1jP2PgXrGvgUOP7afw
19d8jpcnTiNdoobyNmO98i,"Baby John - Beast Mode - From ""Baby John""","Thaman S, Raja Kumari, Adviteeya Vojjala, Ritesh G Rao",2FgHPfRprDaylrSRVf1UlN|5cBFMoMgcAt03YL2r0tS25|09J325BgRreHJKVVVAECLx|2n2CcYTvgrHcpKGDHtelgz,Baby John (Original Motion Picture Soundtrack),50,257475,,148,0.66,0.8,0.56,-11.3,True,english,https://open.spotify.com/track/19d8jpcnTiNdoobyNmO98i
1keiucJUzGupzozqgSCkyd,"Baby John - Beast Mode - From ""Baby John""","Thaman S, Raja Kumari, Adviteeya Vojjala, Ritesh G Rao",2FgHPfRprDaylrSRVf1UlN|5cBFMoMgcAt03YL2r0tS25|09J325BgRreHJKVVVAECLx|2n2CcYTvgrHcpKGDHtelgz,"Baby John - Beast Mode (From ""Baby John"")",50,257475,,143,0.52,0.4,0.47,-7.8,True,english,https://open.spotify.com/track/1keiucJUzGupzozqgSCkyd
2NKmMaxQkYi4vVjS1wHxi7,Baby Marvake Maanegi,Raftaar,5UdFr0GeO7jKIaNIJgwB36,Bollywood Workout Hits,50,187541,,177,0.68,0.29,0.84,-12.5,True,hindi,https://open.spotify.com/track/2NKmMaxQkYi4vVjS1wHxi7
0iH63bEQTdckJuVZXuOUGb,Bachalo - Drill Remix,"Akhil, Enzo",6zZrFenNe3YPttxZsnQQs1|0QX0UY2UJtnhfEbqUbTz6h,Punjabi Power Workout,50,192006,,99,0.52,0.4,0.67,-7.7,True,hindi,https://open.spotify.com/track/0iH63bEQTdckJuVZXuOUGb
3TzlnopxLuyCKE5Mabco1v,Back to Life,Tony Dark Eyes,3aJBHJUwHkjkGQ4zkG93HP,Back to Life,50,203520,,122,0.44,0.43,0.45,-11.7,True,english,https://open.spotify.com/track/3TzlnopxLuyCKE5Mabco1v
6ypCRHWLmW9NAGzpPffUQG,Bad Guy - Workout Mix Edit 150 bpm,Hard EDM Workout,6A1PIjKax3t1iZQ4VKOegQ,Running Workout 2020: 150 bpm,50,169600,,135,0.86,0.88,0.5,-6.5,True,english,https://open.spotify.com/track/6ypCRHWLmW9NAGzpPffUQG
43slr0WZzFMuY3HeWEwPOB,Bad Liar - Workout Mix,Workout Music,5njMahLKD1tLJ5bejvqseV,100 New Year Best Ever! Fitness + Workout Collection,50,275666,,174,0.6,0.37,0.53,-15.0,True,english,https://open.spotify.com/track/43slr0WZzFMuY3HeWEwPOB
23y8MwhdvbSalGitHeokpk,Badass,"Anirudh Ravichander, Vishnu Edavan",4zCH9qm4R2DADamUHMCa6O|0EESJaBQY5fiBeQOGvDi3T,Leo (Original Motion Picture Soundtrack),50,229677,,156,0.66,0.76,0.65,-9.0,True,english,https://open.spotify.com/track/23y8MwhdvbSalGitHeokpk
0JCcLshapR8UnPz8PwNP6x,"Badass (From ""Leo (Hindi)"")","Anirudh Ravichander, Raqueeb Alam, Hanuman",4zCH9qm4R2DADamUHMCa6O|5DJ9Jdt2tfopA7eKuHCO4h|6ZjXnmHm9xqXykKC98dEoX,"Badass [From ""Leo (Hindi)""]",50,230741,,165,0.67,0.58,0.57,-10.4,True,hindi,https://open.spotify.com/track/0JCcLshapR8UnPz8PwNP6x
0TeTNIAV3fZdqFpSXzqBZk,"Badass (From ""Leo (Telugu)"")","Anirudh Ravichander, Sri Krishna, Saicharan Bhaskaruni, Srinivasa Mouli",4zCH9qm4R2DADamUHMCa6O|06V3WlbxMpgl639AJoFH7C|32rgf5uvf7GtEPjrHyJ6uU|2y2DSOmE3xKWW4Wia2ucCi,"Badass [From ""Leo (Telugu)""]",50,230541,,111,0.83,0.72,0.31,-14.4,True,english,https://open.spotify.com/track/0TeTNIAV3fZdqFpSXzqBZk
32qnBgfzURbwNayQIEB5W5,"Badass (From ""Leo"")","Anirudh Ravichander, Vishnu Edavan",4zCH9qm4R2DADamUHMCa6O|0EESJaBQY5fiBeQOGvDi3T,"Badass (From ""Leo"")",50,229677,,106,0.78,0.22,0.6,-10.3,True,english,https://open.spotify.com/track/32qnBgfzURbwNayQIEB5W5
2mFYKQlRVrzDQdldvDfxg2,Bags & Baddies,Lil Dreaux,6IAVA12AhYbWd4AoiehNsD,Beast Mode,50,152079,,166,0.48,0.2,0.66,-10.2,True,english,https://open.spotify.com/track/2mFYKQlRVrzDQdldvDfxg2
582HyUqPSISpkPriDxfV20,Bailar - Running + Cardio Mix,Workout Music,5njMahLKD1tLJ5bejvqseV,50 All Star Latin Running + Cardio,50,271386,,162,0.52,0.21,0.36,-8.5,True,english,https://open.spotify.com/track/582HyUqPSISpkPriDxfV20
42TMa2hgBNjte4uV7jNCnQ,Baller,"Shubh, Ikky",5r3wPya2PpeTTsXsGhQU8O|3nqS8jzqmsPKFJTp0BOIel,Baller,50,148188,,122,0.5,0.68,0.75,-10.2,True,hindi,https://open.spotify.com/track/42TMa2hgBNjte4uV7jNCnQ
6P2pThv1Ui0juzeZswcPXw,Balma (feat. Aastha Gill),"Bali, Aastha Gill",65pmgBULHr82D3llNlHtB8|1BYjhAClGpBTLZfics0VRZ,Desi Gym Pump Music,50,166061,,101,0.78,0.24,0.85,-11.7,True,hindi,https://open.spotify.com/track/6P2pThv1Ui0juzeZswcPXw
3S4BOOjqWDgcWSTp0Vp3IJ,Bam Bam Boogie - Workout Remix 130 bpm,"Geo Da Silva, Stephan F",5E4rOL0HwjD2TGLhrK6tZp|5JFDqK3kLIAGJl8zPDHSAk,Cardio Workout Mix 2022: 130 bpm/32 count,50,206760,,142,0.4,0.28,0.36,-6.2,True,english,https://open.spotify.com/track/3S4BOOjqWDgcWSTp0Vp3IJ
79izTfIMSynG9BkQfbYlXh,Ban,"Diljit Dosanjh, Intense, Raj Ranjodh, Sardar Khehra",2FKWNmZWDBZR4dE5KX4plR|0OS0NZnK7TGIAWx8MkWNFN|183DgO92lAqgpVVNKI7ZKF|3YhEUyspZuU7pfEzmpFCsP,AURA,50,172826,,173,0.42,0.68,0.32,-12.2,True,hindi,https://open.spotify.com/track/79izTfIMSynG9BkQfbYlXh
74eJFRFOKmIY2VBKORQYQR,Ban Morni Trap Mix,"Surinder Kaur, Dixit Seth",5fucIZfxk9a3qSYc5nMkVC|2vKDhoyeBijAcWJzSiOny4,Ban Morni Trap Mix,50,100000,,166,0.64,0.73,0.34,-13.0,True,hindi,https://open.spotify.com/track/74eJFRFOKmIY2VBKORQYQR
7F9M6MqKleREAqymRFR1v9,Bande,"Sivam, Sam C.S., Manoj Muntashir",52yAITEPYVr5ZEQL0KJyQX|5VAyiDhBinVfc6RM5RKnLa|4cAERazLlAzVGA10ORWaUP,Vikram Vedha,50,193213,,114,0.42,0.34,0.4,-14.6,True,hindi,https://open.spotify.com/track/7F9M6MqKleREAqymRFR1v9
2RRb2lLPLhImO97GVKE2dV,"Bande (From ""Vikram Vedha"")","Sivam, Sam C.S., Manoj Muntashir",52yAITEPYVr5ZEQL0KJyQX|5VAyiDhBinVfc6RM5RKnLa|4cAERazLlAzVGA10ORWaUP,"Bande (From ""Vikram Vedha"")",50,193213,,113,0.42,0.84,0.59,-9.0,True,english,https://open.spotify.com/track/2RRb2lLPLhImO97GVKE2dV
3r8YyVM8sQJwcjZlpkf1Y9,Bandookaan Wali Gall,Raagline Studio,7iWaDtG4gUdoDRxJovnNvx,Punjabi Mashup Gym Edition vol.1,50,140280,,113,0.41,0.58,0.68,-8.0,True,hindi,https://open.spotify.com/track/3r8YyVM8sQJwcjZlpkf1Y9
6dGlThjVbk2buAobm6ib3w,Bang Bang (Workout Remix),Tayler,2uQ9oMkB23628lyMd8z0DN,Running Remixed! 2015 (Hard Hitting Nonstop Workout & Cardio Fitness @ 135-160 BPM),50,219906,,137,0.66,0.54,0.73,-6.1,True,english,https://open.spotify.com/track/6dGlThjVbk2buAobm6ib3w
1lnBnSKxzFMV4LgYRhjTNE,Bangla - Remix,"Romey Gill, Onkar Singh",5cHZg0sXlbGmADwT4Wfi89|1SX14OviiwS5CDBrCiUvPa,Jeeto (Remix),50,204893,,169,0.6,0.86,0.72,-9.5,True,hindi,https://open.spotify.com/track/1lnBnSKxzFMV4LgYRhjTNE
4Tsi9uhmbEi2bycJGEtqZW,Bapoo Sada Gum Ho - Bass Trap,Bhamra Beatz,158wpFV9kalZAIB5JWA7av,Punjabi Bass Trap Hits,50,147096,,97,0.7,0.47,0.75,-5.9,True,hindi,https://open.spotify.com/track/4Tsi9uhmbEi2bycJGEtqZW
6YMK1xRBZ2nLugom1qMf48,Be My Lover - Workout Remix,Workout Music Tv,0k5KeG8St6LiePh5blOwwl,90s Workout Hits Session (60 Minutes Non-Stop Mixed Compilatio for Fitness And Workout 135 Bpm - 32 Count),50,313001,,140,0.78,0.56,0.62,-12.3,True,english,https://open.spotify.com/track/6YMK1xRBZ2nLugom1qMf48
71chL6wLrHw2dgx2SKeHLh,Beast Announcement Theme,Anirudh Ravichander,4zCH9qm4R2DADamUHMCa6O,Beast (Original Motion Picture Soundtrack),50,62302,,91,0.42,0.33,0.65,-11.9,True,english,https://open.spotify.com/track/71chL6wLrHw2dgx2SKeHLh
6jiMGpaN4Sx7xYlSQqfjnz,"Beast Announcement Theme (From ""Beast"")",Anirudh Ravichander,4zCH9qm4R2DADamUHMCa6O,"Beast Announcement Theme (From ""Beast"")",50,62302,,165,0.76,0.28,0.65,-9.8,True,english,https://open.spotify.com/track/6jiMGpaN4Sx7xYlSQqfjnz
1TxC9O6kj3mW2hl4kqDFu5,Beast Bgm Drill,The Independeners,1ZaBov637MCZiuYMhEBGUY,Beast Bgm Drill,50,130465,,140,0.52,0.42,0.36,-5.8,True,english,https://open.spotify.com/track/1TxC9O6kj3mW2hl4kqDFu5
2IAhiShx3v6ojgVRzqXwKW,Beast In The House,"Jakes Bejoy, Vivek, Sunitha Sarathy, Travis A. King",3Q80PCEUBCiRhLSWdQApNt|25Pa1Vz1ZuTHmXPiYeMcgx|5UqyE5tsMWcrOAjOtROW6B|5AWvNgGbVcfPwKzTJUb8Qa,Mafia Chapter 1 (Original Motion Picture Soundtrack),50,240000,,162,0.74,0.7,0.74,-14.3,True,english,https://open.spotify.com/track/2IAhiShx3v6ojgVRzqXwKW
7L4L0LW4US8DrLx2L67I0F,Beast Mode,Anirudh Ravichander,4zCH9qm4R2DADamUHMCa6O,Beast (Original Motion Picture Soundtrack),50,220350,,155,0.65,0.77,0.33,-11.6,True,english,https://open.spotify.com/track/7L4L0LW4US8DrLx2L67I0F
0E5kgtXrA4QkXLOeDek7mM,Beast Mode,JA$$A,15kMGTugB8ykrokYUF3NAR,Beast Mode,50,109333,,108,0.66,0.34,0.75,-7.0,True,hindi,https://open.spotify.com/track/0E5kgtXrA4QkXLOeDek7mM
5zNASHCNyoKgVoPN1Rq9HI,Beast Mode,Young Galib,7oSaiYIWj9u22z7afFZc5o,Beast Mode,50,154405,,139,0.74,0.63,0.84,-8.5,True,english,https://open.spotify.com/track/5zNASHCNyoKgVoPN1Rq9HI
2gkqPErOvzT7h3a4l3BejE,Beast Mode,"Anirudh Ravichander, Sreerama Chandra",4zCH9qm4R2DADamUHMCa6O|2bfyLSCw72lQ5qoD8cdVBB,Beast (Original Motion Picture Soundtrack),50,220350,,142,0.5,0.39,0.72,-11.5,True,english,https://open.spotify.com/track/2gkqPErOvzT7h3a4l3BejE
4RwHenlqyVrHsisRdD8ob0,Beast Mode,"Anirudh Ravichander, Sreerama Chandra",4zCH9qm4R2DADamUHMCa6O|2bfyLSCw72lQ5qoD8cdVBB,Beast (Original Motion Picture Soundtrack),50,220350,,138,0.84,0.45,0.75,-7.8,True,english,https://open.spotify.com/track/4RwHenlqyVrHsisRdD8ob0
5XLK0IMoLExDCY2B6YOJJe,Beast Mode,"Rob C, Pratika, Aman Pant",4hEz4Vg09BEJcypoN4WnAi|3XTyIx2dpw9ulI4ALrny1Z|3DEQO9JUqGunLxKk6UJVpE,Citadel Honey Bunny,50,156120,,127,0.62,0.6,0.81,-14.5,True,english,https://open.spotify.com/track/5XLK0IMoLExDCY2B6YOJJe
4KxqlCJNjBNwsmgzLFy3Is,Beast Mode,Kura,3NwcP2GO2sZZS2BVvWcc9T,Beast Mode,50,161600,,154,0.57,0.33,0.59,-12.7,True,english,https://open.spotify.com/track/4KxqlCJNjBNwsmgzLFy3Is
3dPMko18czowaZz5BiUtzO,Beast Mode,"RaaZ, Veraz beats",603EYIWYOqkkGPmstrf3Y0|2vc5EEAoIPIYCb4UqQxQlG,Beast Mode,50,105445,,143,0.73,0.82,0.88,-13.3,True,english,https://open.spotify.com/track/3dPMko18czowaZz5BiUtzO
0XjWDX8IuobniUSpRNq9MJ,Beast Mode,"Jordan Schor, Swayze",6yPYDR9yFTpcGrusQU7rRx|5uXqLoe1WHwga4yyZCKO7I,Beast Mode,50,232464,,128,0.5,0.79,0.72,-9.4,True,english,https://open.spotify.com/track/0XjWDX8IuobniUSpRNq9MJ
7ulSPQnUqxgYrru4U6eyae,Beast Mode,Club Danger,7ei6fqMrGZYiu2SgQXzSkF,Club Danger,50,160009,,138,0.54,0.31,0.75,-11.0,True,english,https://open.spotify.com/track/7ulSPQnUqxgYrru4U6eyae
5B5uqlEd5ZHFzEGuJyKFQz,Beast Mode,Dex Arson,7y2jKZBgvt5YV9jpKQUN5a,Beast Mode,50,231386,,161,0.51,0.63,0.36,-14.0,True,english,https://open.spotify.com/track/5B5uqlEd5ZHFzEGuJyKFQz
7FCR3f9iZBr3e0QC5XedkD,Beast Mode,Hopex,0dE2azLipjakJifWO2xrOO,Beast Mode,50,196670,,141,0.72,0.42,0.51,-8.6,True,english,https://open.spotify.com/track/7FCR3f9iZBr3e0QC5XedkD
2MoY3V1dyjlxsuwSguPQGn,Beast Mode,A X S T X T I C,6McZ2lhMSnIuEhP2Et7Cgm,Beast Mode,50,151680,,126,0.48,0.4,0.83,-13.4,True,english,https://open.spotify.com/track/2MoY3V1dyjlxsuwSguPQGn
1tA3FxKi8oA0pmSNEB4ush,Beast Mode,ASH DA HERO,2XKXvzE0lpnqHcqu5l2lyT,Beast Mode,50,250500,,180,0.68,0.4,0.51,-5.8,True,english,https://open.spotify.com/track/1tA3FxKi8oA0pmSNEB4ush
2RsShydzDibzoTjDpIfeka,Beast Mode,"Bigg K, Starboy X",5yJXxi9MBH75WUgA0UV7Kw|0Fvud1OrUvlMHqxbEGmtnj,Beast Mode,50,147857,,96,0.72,0.44,0.77,-10.3,True,english,https://open.spotify.com/track/2RsShydzDibzoTjDpIfeka
0HBYptBUJX7NBm82ogaw1y,Beast Mode,Eric Thomas,5URFLvsIMbJIqmQL36FmvW,Dr. Thomas,50,306431,,156,0.43,0.61,0.72,-8.8,True,english,https://open.spotify.com/track/0HBYptBUJX7NBm82ogaw1y
0oY1fkOtkjVCyYwpyfR2mH,Beast Mode,"A-Connection, Kirill Babiev, I QUE, Rioux V, Chris Ross",5GLDqFHSidMjNTmwA0FIKB|0JHVbnuyyRsP0ulaVOH2gd|63OXuLbymln9ckQxS54SpV|6Jqz3MnSMdM3zlHrd3UuqH|50WH6sdbWYckTLCQHCP0fR,Beast Mode,50,210492,,168,0.74,0.56,0.46,-11.4,True,english,https://open.spotify.com/track/0oY1fkOtkjVCyYwpyfR2mH
3EvivMCaPvac3q21wzSYDB,Beast Mode,"Grioten, BEXSTMXDE",2UM0Qcw48WXGm5kN5hgpqt|4mCaZaCbYZ89khuj1klYB5,Beast Mode,50,96000,,130,0.89,0.47,0.88,-12.4,True,english,https://open.spotify.com/track/3EvivMCaPvac3q21wzSYDB
4IYOd9ejCTS0lEWvJnzbYe,Beast Mode,Y2,6USsKcAGvRZJwoKdvMznWr,Victor,50,114640,,115,0.6,0.61,0.33,-9.5,True,english,https://open.spotify.com/track/4IYOd9ejCTS0lEWvJnzbYe
3rhLAgdjbaf0545sA8YPep,Beast Mode,Silky,3dlippLcdVGBPKVFhnWXaF,Beast Mode,50,177052,,158,0.86,0.4,0.69,-7.8,True,english,https://open.spotify.com/track/3rhLAgdjbaf0545sA8YPep
14ayC95PkdYBrZPLi4doX1,Beast Mode,Vin Jay,2DQkr7ZMTqNrlz5HcXZeI7,The Human Experience,50,198400,,142,0.6,0.81,0.88,-10.3,True,english,https://open.spotify.com/track/14ayC95PkdYBrZPLi4doX1
7cYQSfAL1zkPkpEaE7FsQu,Beast Mode,B.o.B,5ndkK3dpZLKtBklKjxNQwT,No Genre,50,191866,,123,0.66,0.73,0.5,-11.4,True,english,https://open.spotify.com/track/7cYQSfAL1zkPkpEaE7FsQu
5cJk8TAtzGhewp1JA02SIP,Beast Mode,Shash'U,3sBWJGWhHhb40EfR2AmK5e,Battle Anthems,50,204883,,96,0.46,0.71,0.32,-5.7,True,english,https://open.spotify.com/track/5cJk8TAtzGhewp1JA02SIP
582Iu3rJrn67LKLz4sYtMM,Beast Mode,"EyGee, Hustle House w/ Gio Kay",2M9XF3bFpCAJvYooy6RPyC|7cxlHes1NLJERXmxVhWW1y,Beast Mode,50,139354,,132,0.66,0.79,0.35,-9.8,True,english,https://open.spotify.com/track/582Iu3rJrn67LKLz4sYtMM
7MpLZhVVJABKLq1gxvlQj9,Beast Mode,ASH DA HERO,2XKXvzE0lpnqHcqu5l2lyT,New Chapter,50,250600,,96,0.44,0.74,0.72,-8.5,True,english,https://open.spotify.com/track/7MpLZhVVJABKLq1gxvlQj9
0xTc728aEPooE4F0SW6co4,Beast Mode,Nbhd Nick,0bVFLYmOtn6jqiRlmVnz9w,Go Mode,50,172895,,128,0.4,0.43,0.57,-7.3,True,english,https://open.spotify.com/track/0xTc728aEPooE4F0SW6co4
6SiQlPwEBFEwD6fxeLRw9C,Beast Mode,"TVBOO, Flozone",3T0BepBNnd3kw2m10rh8yW|3SoFUkULAf5goHkXVeppoh,Beast Mode,50,219428,,113,0.86,0.6,0.56,-14.9,True,english,https://open.spotify.com/track/6SiQlPwEBFEwD6fxeLRw9C
6N9nFKVDmUyYAOzHSnqWNp,Beast Mode,Neo Sky,0zILwddBzUDfnMqzd4svQz,Beast Mode,50,160913,,91,0.76,0.25,0.34,-8.7,True,english,https://open.spotify.com/track/6N9nFKVDmUyYAOzHSnqWNp
3z7qOJD7iRW4VquUPhGSIH,Beast Mode,PRACI,4mW1PRTVIA38Yv9ZDezrj5,The Blue Hour,50,164004,,118,0.66,0.89,0.58,-11.9,True,english,https://open.spotify.com/track/3z7qOJD7iRW4VquUPhGSIH
1V2j7PHoF65Ov9UUzzuEPR,Beast Mode,Tsumyoki,19jx3wc1iRshvEKMvzZc1X,This Mixtape Is Garbage,50,173798,,152,0.43,0.83,0.44,-5.6,True,english,https://open.spotify.com/track/1V2j7PHoF65Ov9UUzzuEPR
1bMk013HdX3XLG2RNdkswq,Beast Mode,Ludacris,3ipn9JLAPI5GUEo4y4jcoi,Ludaversal (Deluxe),50,216186,,173,0.4,0.4,0.38,-9.3,True,english,https://open.spotify.com/track/1bMk013HdX3XLG2RNdkswq
7Ad3KXIX38MV2G0O05gLnU,Beast Mode & Its a Goal & Pondy to Karaikal,Hiphop Tamizha,7zFBW2JxM4bgTTKxCRcS8Q,Natpe Thunai (Original Background Score),50,135760,,165,0.66,0.56,0.46,-9.4,True,english,https://open.spotify.com/track/7Ad3KXIX38MV2G0O05gLnU
1bxwPwybN8L3pjb0iLMka0,Beast Mode (Do You Even Lift) Bodybuilding Motivation,Fearless Motivation,1FhamVtJlNqaekPnwxQpbk,Hungry for Success: Motivational Speeches & Workout Music,50,252294,,145,0.82,0.67,0.62,-9.9,True,english,https://open.spotify.com/track/1bxwPwybN8L3pjb0iLMka0
1QPl82ou19QbMdAQdu7bo5,Beast Mode (Do You Even Lift) [Bodybuilding Motivation],Fearless Motivation,1FhamVtJlNqaekPnwxQpbk,Greatest Hits Motivational Speeches,50,252294,,110,0.43,0.72,0.6,-6.4,True,english,https://open.spotify.com/track/1QPl82ou19QbMdAQdu7bo5
1BpPMvfSBaFzPNGoLlm75s,Beast Mode (Do You Even Lift) [Bodybuilding Motivation],Fearless Motivation,1FhamVtJlNqaekPnwxQpbk,10% Human 90% Beast (Gym Motivational Speeches),50,252294,,123,0.45,0.89,0.31,-8.8,True,english,https://open.spotify.com/track/1BpPMvfSBaFzPNGoLlm75s
1aQ58u4guUf999iQX3J2HF,"Beast Mode (From ""Beast"")",Anirudh Ravichander,4zCH9qm4R2DADamUHMCa6O,"Beast Mode (From ""Beast"")",50,220350,,107,0.75,0.72,0.86,-6.8,True,english,https://open.spotify.com/track/1aQ58u4guUf999iQX3J2HF
